color,group,id,label,language,last_updated,links,markdown,parent,path,preview,tags,type,value
#FFC107,95,code/wiki-viewer/src/components/agent-kit/GenerationPanel#handleCopyCommand,handleCopyCommand,typescript,,,,code/wiki-viewer/src/components/agent-kit/GenerationPanel,wiki-viewer/src/components/agent-kit/GenerationPanel.tsx,,,code_func,2
#FFC107,95,code/wiki-viewer/src/components/agent-kit/StatCards,StatCards.tsx,typescript,,,,,wiki-viewer/src/components/agent-kit/StatCards.tsx,,,code_module,4
#FFC107,95,code/wiki-viewer/src/components/agent-kit/StatCards#formatDate,formatDate,typescript,,,,code/wiki-viewer/src/components/agent-kit/StatCards,wiki-viewer/src/components/agent-kit/StatCards.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/chat/ChatMessage,ChatMessage.tsx,typescript,,,,,wiki-viewer/src/components/chat/ChatMessage.tsx,,,code_module,6
#F44336,97,code/wiki-viewer/src/components/chat/ChatMessage#handleSaveEdit,handleSaveEdit,typescript,,,,code/wiki-viewer/src/components/chat/ChatMessage,wiki-viewer/src/components/chat/ChatMessage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/chat/ChatMessage#handleKeyDown,handleKeyDown,typescript,,,,code/wiki-viewer/src/components/chat/ChatMessage,wiki-viewer/src/components/chat/ChatMessage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/content/AudioOverview,AudioOverview.tsx,typescript,,,,,wiki-viewer/src/components/content/AudioOverview.tsx,,,code_module,3
#F44336,97,code/wiki-viewer/src/components/content/MarkdownRenderer,MarkdownRenderer.tsx,typescript,,,,,wiki-viewer/src/components/content/MarkdownRenderer.tsx,,,code_module,13
#F44336,97,code/wiki-viewer/src/components/content/MarkdownRenderer#getShiki,getShiki,typescript,,,,code/wiki-viewer/src/components/content/MarkdownRenderer,wiki-viewer/src/components/content/MarkdownRenderer.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/content/MarkdownRenderer#getDOMPurify,getDOMPurify,typescript,,,,code/wiki-viewer/src/components/content/MarkdownRenderer,wiki-viewer/src/components/content/MarkdownRenderer.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/content/MarkdownRenderer#useThemeName,useThemeName,typescript,,,,code/wiki-viewer/src/components/content/MarkdownRenderer,wiki-viewer/src/components/content/MarkdownRenderer.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/content/MarkdownRenderer#handleCopy,handleCopy,typescript,,,,code/wiki-viewer/src/components/content/MarkdownRenderer,wiki-viewer/src/components/content/MarkdownRenderer.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/content/WikiLink,WikiLink.tsx,typescript,,,,,wiki-viewer/src/components/content/WikiLink.tsx,,,code_module,5
#F44336,97,code/wiki-viewer/src/components/content/WikiLink#WikiLink,WikiLink,typescript,,,,code/wiki-viewer/src/components/content/WikiLink,wiki-viewer/src/components/content/WikiLink.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/editor/CollabEditor,CollabEditor.tsx,typescript,,,,,wiki-viewer/src/components/editor/CollabEditor.tsx,,,code_module,3
#F44336,97,code/wiki-viewer/src/components/editor/CollabEditor#handleChange,handleChange,typescript,,,,code/wiki-viewer/src/components/editor/CollabEditor,wiki-viewer/src/components/editor/CollabEditor.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/CommandPalette,CommandPalette.tsx,typescript,,,,,wiki-viewer/src/components/layout/CommandPalette.tsx,,,code_module,6
#F44336,97,code/wiki-viewer/src/components/layout/ErrorBoundary,ErrorBoundary.tsx,typescript,,,,,wiki-viewer/src/components/layout/ErrorBoundary.tsx,,,code_module,2
#F44336,97,code/wiki-viewer/src/components/layout/Header,Header.tsx,typescript,,,,,wiki-viewer/src/components/layout/Header.tsx,,,code_module,11
#F44336,97,code/wiki-viewer/src/components/layout/Header#handleQueryChange,handleQueryChange,typescript,,,,code/wiki-viewer/src/components/layout/Header,wiki-viewer/src/components/layout/Header.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/Header#handleResultClick,handleResultClick,typescript,,,,code/wiki-viewer/src/components/layout/Header,wiki-viewer/src/components/layout/Header.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/LazyPage,LazyPage.tsx,typescript,,,,,wiki-viewer/src/components/layout/LazyPage.tsx,,,code_module,4
#F44336,97,code/wiki-viewer/src/components/layout/LazyPage#PageLoader,PageLoader,typescript,,,,code/wiki-viewer/src/components/layout/LazyPage,wiki-viewer/src/components/layout/LazyPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/LazyPage#LazyPage,LazyPage,typescript,,,,code/wiki-viewer/src/components/layout/LazyPage,wiki-viewer/src/components/layout/LazyPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/NotificationDropdown,NotificationDropdown.tsx,typescript,,,,,wiki-viewer/src/components/layout/NotificationDropdown.tsx,,,code_module,5
#F44336,97,code/wiki-viewer/src/components/layout/RootLayout,RootLayout.tsx,typescript,,,,,wiki-viewer/src/components/layout/RootLayout.tsx,,,code_module,15
#F44336,97,code/wiki-viewer/src/components/layout/RootLayout#getPageAnimation,getPageAnimation,typescript,,,,code/wiki-viewer/src/components/layout/RootLayout,wiki-viewer/src/components/layout/RootLayout.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/RootLayout#PageTransition,PageTransition,typescript,,,,code/wiki-viewer/src/components/layout/RootLayout,wiki-viewer/src/components/layout/RootLayout.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/Sidebar,Sidebar.tsx,typescript,,,,,wiki-viewer/src/components/layout/Sidebar.tsx,,,code_module,5
#F44336,97,code/wiki-viewer/src/components/layout/Sidebar#isItemActive,isItemActive,typescript,,,,code/wiki-viewer/src/components/layout/Sidebar,wiki-viewer/src/components/layout/Sidebar.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/layout/Sidebar#handleNavClick,handleNavClick,typescript,,,,code/wiki-viewer/src/components/layout/Sidebar,wiki-viewer/src/components/layout/Sidebar.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/AgentLogPage,AgentLogPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/AgentLogPage.tsx,,,code_module,2
#F44336,97,code/wiki-viewer/src/components/pages/ApprovalsPage,ApprovalsPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/ApprovalsPage.tsx,,,code_module,3
#F44336,97,code/wiki-viewer/src/components/pages/ApprovalsPage#mapApproval,mapApproval,typescript,,,,code/wiki-viewer/src/components/pages/ApprovalsPage,wiki-viewer/src/components/pages/ApprovalsPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/BrowsePage,BrowsePage.tsx,typescript,,,,,wiki-viewer/src/components/pages/BrowsePage.tsx,,,code_module,12
#F44336,97,code/wiki-viewer/src/components/pages/BrowsePage#formatRelative,formatRelative,typescript,,,,code/wiki-viewer/src/components/pages/BrowsePage,wiki-viewer/src/components/pages/BrowsePage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/BrowsePage#BrowsePage,BrowsePage,typescript,,,,code/wiki-viewer/src/components/pages/BrowsePage,wiki-viewer/src/components/pages/BrowsePage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage,ChatPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_module,26
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#loadSearchHistory,loadSearchHistory,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#saveSearchHistory,saveSearchHistory,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#addSearchQuery,addSearchQuery,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#formatTime,formatTime,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#getDateKey,getDateKey,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#formatDateDivider,formatDateDivider,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#generateId,generateId,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#isValidSession,isValidSession,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#isValidSessions,isValidSessions,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#loadSessions,loadSessions,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#saveSessions,saveSessions,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#handleRenameKeyDown,handleRenameKeyDown,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#handleKeyDown,handleKeyDown,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#handleExample,handleExample,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#handleQuoteResult,handleQuoteResult,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/ChatPage#handleInstallGenerated,handleInstallGenerated,typescript,,,,code/wiki-viewer/src/components/pages/ChatPage,wiki-viewer/src/components/pages/ChatPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/CrawlerPage,CrawlerPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/CrawlerPage.tsx,,,code_module,4
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage,DashboardPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_module,13
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage#useWikiStats,useWikiStats,typescript,,,,code/wiki-viewer/src/components/pages/DashboardPage,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage#refetch,refetch,typescript,,,,code/wiki-viewer/src/components/pages/DashboardPage,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage#useHealthScores,useHealthScores,typescript,,,,code/wiki-viewer/src/components/pages/DashboardPage,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage#StatCard,StatCard,typescript,,,,code/wiki-viewer/src/components/pages/DashboardPage,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage#xScale,xScale,typescript,,,,code/wiki-viewer/src/components/pages/DashboardPage,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/DashboardPage#yScale,yScale,typescript,,,,code/wiki-viewer/src/components/pages/DashboardPage,wiki-viewer/src/components/pages/DashboardPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/GraphPage,GraphPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/GraphPage.tsx,,,code_module,13
#F44336,97,code/wiki-viewer/src/components/pages/GraphPage#getAppleNodePalette,getAppleNodePalette,typescript,,,,code/wiki-viewer/src/components/pages/GraphPage,wiki-viewer/src/components/pages/GraphPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/GraphPage#getAppleNodeColor,getAppleNodeColor,typescript,,,,code/wiki-viewer/src/components/pages/GraphPage,wiki-viewer/src/components/pages/GraphPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/GraphPage#getThemeColors,getThemeColors,typescript,,,,code/wiki-viewer/src/components/pages/GraphPage,wiki-viewer/src/components/pages/GraphPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/GraphPage#getAppleEdgeColor,getAppleEdgeColor,typescript,,,,code/wiki-viewer/src/components/pages/GraphPage,wiki-viewer/src/components/pages/GraphPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/GraphPage#getComputedColor,getComputedColor,typescript,,,,code/wiki-viewer/src/components/pages/GraphPage,wiki-viewer/src/components/pages/GraphPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/HomePage,HomePage.tsx,typescript,,,,,wiki-viewer/src/components/pages/HomePage.tsx,,,code_module,17
#F44336,97,code/wiki-viewer/src/components/pages/HomePage#useWikiStats,useWikiStats,typescript,,,,code/wiki-viewer/src/components/pages/HomePage,wiki-viewer/src/components/pages/HomePage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/HomePage#useHealthScores,useHealthScores,typescript,,,,code/wiki-viewer/src/components/pages/HomePage,wiki-viewer/src/components/pages/HomePage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/HomePage#StatCard,StatCard,typescript,,,,code/wiki-viewer/src/components/pages/HomePage,wiki-viewer/src/components/pages/HomePage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/JarvisPage,JarvisPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/JarvisPage.tsx,,,code_module,3
#F44336,97,code/wiki-viewer/src/components/pages/JarvisPage#unpack,unpack,typescript,,,,code/wiki-viewer/src/components/pages/JarvisPage,wiki-viewer/src/components/pages/JarvisPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/LogPage,LogPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/LogPage.tsx,,,code_module,8
#F44336,97,code/wiki-viewer/src/components/pages/LogPage#LogPage,LogPage,typescript,,,,code/wiki-viewer/src/components/pages/LogPage,wiki-viewer/src/components/pages/LogPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/LogPage#handleClick,handleClick,typescript,,,,code/wiki-viewer/src/components/pages/LogPage,wiki-viewer/src/components/pages/LogPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/MCPPage,MCPPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/MCPPage.tsx,,,code_module,7
#F44336,97,code/wiki-viewer/src/components/pages/MCPPage#handleInstall,handleInstall,typescript,,,,code/wiki-viewer/src/components/pages/MCPPage,wiki-viewer/src/components/pages/MCPPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/MCPPage#showLogs,showLogs,typescript,,,,code/wiki-viewer/src/components/pages/MCPPage,wiki-viewer/src/components/pages/MCPPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/MindmapPage,MindmapPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/MindmapPage.tsx,,,code_module,8
#F44336,97,code/wiki-viewer/src/components/pages/MindmapPage#getNodeColors,getNodeColors,typescript,,,,code/wiki-viewer/src/components/pages/MindmapPage,wiki-viewer/src/components/pages/MindmapPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/MindmapPage#buildMindTree,buildMindTree,typescript,,,,code/wiki-viewer/src/components/pages/MindmapPage,wiki-viewer/src/components/pages/MindmapPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/NotFoundPage,NotFoundPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/NotFoundPage.tsx,,,code_module,4
#F44336,97,code/wiki-viewer/src/components/pages/NotFoundPage#handleSearch,handleSearch,typescript,,,,code/wiki-viewer/src/components/pages/NotFoundPage,wiki-viewer/src/components/pages/NotFoundPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/PageDetailPage,PageDetailPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/PageDetailPage.tsx,,,code_module,16
#F44336,97,code/wiki-viewer/src/components/pages/PageDetailPage#formatDate,formatDate,typescript,,,,code/wiki-viewer/src/components/pages/PageDetailPage,wiki-viewer/src/components/pages/PageDetailPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/PageDetailPage#handleClick,handleClick,typescript,,,,code/wiki-viewer/src/components/pages/PageDetailPage,wiki-viewer/src/components/pages/PageDetailPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/SearchPage,SearchPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/SearchPage.tsx,,,code_module,14
#F44336,97,code/wiki-viewer/src/components/pages/SearchPage#SearchPage,SearchPage,typescript,,,,code/wiki-viewer/src/components/pages/SearchPage,wiki-viewer/src/components/pages/SearchPage.tsx,,,code_func,2
#3F51B5,98,code/wiki-viewer/src/components/pages/SettingsPage,SettingsPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/SettingsPage.tsx,,,code_module,9
#3F51B5,98,code/wiki-viewer/src/components/pages/SettingsPage#SettingsPage,SettingsPage,typescript,,,,code/wiki-viewer/src/components/pages/SettingsPage,wiki-viewer/src/components/pages/SettingsPage.tsx,,,code_func,2
#3F51B5,98,code/wiki-viewer/src/components/pages/SettingsPage#handleSave,handleSave,typescript,,,,code/wiki-viewer/src/components/pages/SettingsPage,wiki-viewer/src/components/pages/SettingsPage.tsx,,,code_func,2
#3F51B5,98,code/wiki-viewer/src/components/pages/SettingsPage#handleDownload,handleDownload,typescript,,,,code/wiki-viewer/src/components/pages/SettingsPage,wiki-viewer/src/components/pages/SettingsPage.tsx,,,code_func,2
#3F51B5,98,code/wiki-viewer/src/components/pages/SettingsPage#handleSaveLLM,handleSaveLLM,typescript,,,,code/wiki-viewer/src/components/pages/SettingsPage,wiki-viewer/src/components/pages/SettingsPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/SkillsPage,SkillsPage.tsx,typescript,,,,,wiki-viewer/src/components/pages/SkillsPage.tsx,,,code_module,9
#F44336,97,code/wiki-viewer/src/components/pages/SkillsPage#showDetail,showDetail,typescript,,,,code/wiki-viewer/src/components/pages/SkillsPage,wiki-viewer/src/components/pages/SkillsPage.tsx,,,code_func,2
#F44336,97,code/wiki-viewer/src/components/pages/SkillsPage#loadTemplates,loadTemplates,typescript,,,,code/wiki-viewer/src/components/pages/SkillsPage,wiki-viewer/src/components/pages/SkillsPage.tsx,,,code_func,2
